Permeability,Porosity,Salinity,Sgr,Depth,Thickness,InjectionRate,Time,RTI,STI
200,0.1,39000,0.23,1400,48,50875,80,0.281,0.1934
200,0.1,39000,0.23,1400,48,50875,90,0.2802,0.1945
200,0.1,39000,0.23,1400,48,50875,100,0.2793,0.1956
200,0.1,39000,0.23,1400,48,50875,110,0.2783,0.1966
200,0.1,39000,0.23,1400,48,50875,120,0.2774,0.1977
200,0.1,39000,0.23,1400,48,50875,130,0.2765,0.1987
200,0.1,39000,0.23,1400,48,50875,140,0.2756,0.1998
200,0.1,39000,0.23,1400,48,50875,150,0.2748,0.2009
200,0.1,39000,0.23,1400,48,50875,160,0.274,0.2019
200,0.1,39000,0.23,1400,48,50875,170,0.2731,0.203
200,0.1,39000,0.23,1400,48,50875,180,0.2722,0.2041
200,0.1,39000,0.23,1400,48,50875,190,0.2713,0.2051
200,0.1,39000,0.23,1400,48,50875,200,0.2703,0.2062
200,0.1,39000,0.23,1400,48,50875,210,0.2694,0.2073
200,0.1,39000,0.23,1400,48,50875,220,0.2684,0.2083
200,0.1,39000,0.23,1400,48,50875,230,0.2675,0.2094
200,0.1,39000,0.23,1400,48,50875,240,0.2665,0.2104
200,0.1,39000,0.23,1400,48,50875,250,0.2657,0.2115
200,0.1,39000,0.23,1400,48,50875,260,0.2648,0.2126
200,0.1,39000,0.23,1400,48,50875,270,0.2639,0.2136
200,0.1,39000,0.23,1400,48,50875,280,0.2627,0.2147
200,0.1,39000,0.23,1400,48,50875,290,0.2618,0.2158
200,0.1,39000,0.23,1400,48,50875,300,0.2606,0.2168
162,0.12,68000,0.38,1160,200,34595,10,0.3302,0.2876
162,0.12,68000,0.38,1160,200,34595,20,0.4909,0.3001
162,0.12,68000,0.38,1160,200,34595,30,0.4923,0.3063
162,0.12,68000,0.38,1160,200,34595,40,0.4934,0.3126
162,0.12,68000,0.38,1160,200,34595,50,0.4927,0.3126
162,0.12,68000,0.38,1160,200,34595,60,0.4918,0.3188
162,0.12,68000,0.38,1160,200,34595,70,0.4906,0.3188
162,0.12,68000,0.38,1160,200,34595,80,0.4894,0.3251
162,0.12,68000,0.38,1160,200,34595,90,0.4872,0.3313
162,0.12,68000,0.38,1160,200,34595,100,0.4858,0.3313
162,0.12,68000,0.38,1160,200,34595,110,0.4841,0.3376
162,0.12,68000,0.38,1160,200,34595,120,0.4808,0.3439
162,0.12,68000,0.38,1160,200,34595,130,0.4774,0.3439
162,0.12,68000,0.38,1160,200,34595,140,0.4744,0.3501
162,0.12,68000,0.38,1160,200,34595,150,0.4715,0.3501
162,0.12,68000,0.38,1160,200,34595,160,0.4678,0.3564
162,0.12,68000,0.38,1160,200,34595,170,0.4642,0.3564
162,0.12,68000,0.38,1160,200,34595,180,0.4612,0.3626
162,0.12,68000,0.38,1160,200,34595,190,0.4582,0.3689
162,0.12,68000,0.38,1160,200,34595,200,0.455,0.3689
162,0.12,68000,0.38,1160,200,34595,210,0.4518,0.3751
162,0.12,68000,0.38,1160,200,34595,220,0.4487,0.3751
162,0.12,68000,0.38,1160,200,34595,230,0.4456,0.3814
162,0.12,68000,0.38,1160,200,34595,240,0.4426,0.3814
162,0.12,68000,0.38,1160,200,34595,250,0.4397,0.3876
162,0.12,68000,0.38,1160,200,34595,260,0.4366,0.3876
162,0.12,68000,0.38,1160,200,34595,270,0.4339,0.3939
162,0.12,68000,0.38,1160,200,34595,280,0.4314,0.3939
162,0.12,68000,0.38,1160,200,34595,290,0.4287,0.4001
162,0.12,68000,0.38,1160,200,34595,300,0.4258,0.4001
67,0.14,68000,0.44,1760,143,44770,10,0.2946,0.1825
67,0.14,68000,0.44,1760,143,44770,20,0.6939,0.219
67,0.14,68000,0.44,1760,143,44770,30,0.7245,0.219
67,0.14,68000,0.44,1760,143,44770,40,0.7305,0.219
67,0.14,68000,0.44,1760,143,44770,50,0.7334,0.219
67,0.14,68000,0.44,1760,143,44770,60,0.736,0.219
67,0.14,68000,0.44,1760,143,44770,70,0.7384,0.219
67,0.14,68000,0.44,1760,143,44770,80,0.7406,0.219
67,0.14,68000,0.44,1760,143,44770,90,0.7426,0.219
67,0.14,68000,0.44,1760,143,44770,100,0.7448,0.2281
67,0.14,68000,0.44,1760,143,44770,110,0.7467,0.2281
67,0.14,68000,0.44,1760,143,44770,120,0.7491,0.2281
67,0.14,68000,0.44,1760,143,44770,130,0.7509,0.2281
67,0.14,68000,0.44,1760,143,44770,140,0.752,0.2281
67,0.14,68000,0.44,1760,143,44770,150,0.7529,0.2281
67,0.14,68000,0.44,1760,143,44770,160,0.7536,0.2281
67,0.14,68000,0.44,1760,143,44770,170,0.7541,0.2281
67,0.14,68000,0.44,1760,143,44770,180,0.7544,0.2281
67,0.14,68000,0.44,1760,143,44770,190,0.7546,0.2281
67,0.14,68000,0.44,1760,143,44770,200,0.7547,0.2281
67,0.14,68000,0.44,1760,143,44770,210,0.7547,0.2281
67,0.14,68000,0.44,1760,143,44770,220,0.7546,0.2281
67,0.14,68000,0.44,1760,143,44770,230,0.7545,0.2281
67,0.14,68000,0.44,1760,143,44770,240,0.7543,0.2373
67,0.14,68000,0.44,1760,143,44770,250,0.754,0.2373
67,0.14,68000,0.44,1760,143,44770,260,0.7536,0.2373
67,0.14,68000,0.44,1760,143,44770,270,0.7533,0.2373
67,0.14,68000,0.44,1760,143,44770,280,0.7528,0.2373
67,0.14,68000,0.44,1760,143,44770,290,0.7524,0.2373
67,0.14,68000,0.44,1760,143,44770,300,0.7517,0.2373
181,0.18,300000,0.5,920,48,38665,10,0.4676,0.0594
181,0.18,300000,0.5,920,48,38665,20,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,30,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,40,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,50,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,60,0.6143,0.0629
181,0.18,300000,0.5,920,48,38665,70,0.6143,0.0629
181,0.18,300000,0.5,920,48,38665,80,0.6143,0.0629
181,0.18,300000,0.5,920,48,38665,90,0.6143,0.0629
181,0.18,300000,0.5,920,48,38665,100,0.6143,0.0629
181,0.18,300000,0.5,920,48,38665,110,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,120,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,130,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,140,0.6144,0.0629
181,0.18,300000,0.5,920,48,38665,150,0.6145,0.0629
181,0.18,300000,0.5,920,48,38665,160,0.6145,0.0629
181,0.18,300000,0.5,920,48,38665,170,0.6145,0.0629
181,0.18,300000,0.5,920,48,38665,180,0.6146,0.0629
181,0.18,300000,0.5,920,48,38665,190,0.6146,0.0629
181,0.18,300000,0.5,920,48,38665,200,0.6146,0.0629
181,0.18,300000,0.5,920,48,38665,210,0.6147,0.0629
181,0.18,300000,0.5,920,48,38665,220,0.6147,0.0629
181,0.18,300000,0.5,920,48,38665,230,0.6148,0.0629
181,0.18,300000,0.5,920,48,38665,240,0.6148,0.0629
181,0.18,300000,0.5,920,48,38665,250,0.6148,0.0629
181,0.18,300000,0.5,920,48,38665,260,0.6149,0.0629
181,0.18,300000,0.5,920,48,38665,270,0.6149,0.0629
181,0.18,300000,0.5,920,48,38665,280,0.6149,0.0629
181,0.18,300000,0.5,920,48,38665,290,0.615,0.0629
181,0.18,300000,0.5,920,48,38665,300,0.615,0.0629
143,0.16,213000,0.47,1160,143,42735,10,0.4777,0.1164
143,0.16,213000,0.47,1160,143,42735,20,0.6506,0.1265
143,0.16,213000,0.47,1160,143,42735,30,0.6541,0.1291
143,0.16,213000,0.47,1160,143,42735,40,0.657,0.1291
143,0.16,213000,0.47,1160,143,42735,50,0.6591,0.1291
143,0.16,213000,0.47,1160,143,42735,60,0.6605,0.1291
143,0.16,213000,0.47,1160,143,42735,70,0.6615,0.1291
143,0.16,213000,0.47,1160,143,42735,80,0.6622,0.1291
143,0.16,213000,0.47,1160,143,42735,90,0.6629,0.1291
143,0.16,213000,0.47,1160,143,42735,100,0.6635,0.1291
143,0.16,213000,0.47,1160,143,42735,110,0.664,0.1291
143,0.16,213000,0.47,1160,143,42735,120,0.6646,0.1291
143,0.16,213000,0.47,1160,143,42735,130,0.6651,0.1291
143,0.16,213000,0.47,1160,143,42735,140,0.6656,0.1291
143,0.16,213000,0.47,1160,143,42735,150,0.666,0.1291
143,0.16,213000,0.47,1160,143,42735,160,0.6665,0.1291
143,0.16,213000,0.47,1160,143,42735,170,0.667,0.1291
143,0.16,213000,0.47,1160,143,42735,180,0.6674,0.1291
143,0.16,213000,0.47,1160,143,42735,190,0.6678,0.1291
143,0.16,213000,0.47,1160,143,42735,200,0.6683,0.1291
143,0.16,213000,0.47,1160,143,42735,210,0.6687,0.1291
143,0.16,213000,0.47,1160,143,42735,220,0.6691,0.1291
143,0.16,213000,0.47,1160,143,42735,230,0.6695,0.1291
143,0.16,213000,0.47,1160,143,42735,240,0.6699,0.1291
143,0.16,213000,0.47,1160,143,42735,250,0.6702,0.1291
143,0.16,213000,0.47,1160,143,42735,260,0.6706,0.1291
143,0.16,213000,0.47,1160,143,42735,270,0.671,0.1291
143,0.16,213000,0.47,1160,143,42735,280,0.6713,0.1316
143,0.16,213000,0.47,1160,143,42735,290,0.6717,0.1316
143,0.16,213000,0.47,1160,143,42735,300,0.672,0.1316
162,0.16,271000,0.38,1880,86,48840,10,0.3709,0.0786
162,0.16,271000,0.38,1880,86,48840,20,0.5064,0.0841
162,0.16,271000,0.38,1880,86,48840,30,0.5104,0.0841
162,0.16,271000,0.38,1880,86,48840,40,0.5121,0.0852
162,0.16,271000,0.38,1880,86,48840,50,0.5126,0.0852
162,0.16,271000,0.38,1880,86,48840,60,0.5128,0.0852
162,0.16,271000,0.38,1880,86,48840,70,0.5129,0.0852
162,0.16,271000,0.38,1880,86,48840,80,0.5129,0.0852
162,0.16,271000,0.38,1880,86,48840,90,0.513,0.0852
162,0.16,271000,0.38,1880,86,48840,100,0.513,0.0852
162,0.16,271000,0.38,1880,86,48840,110,0.5131,0.0852
162,0.16,271000,0.38,1880,86,48840,120,0.5132,0.0852
162,0.16,271000,0.38,1880,86,48840,130,0.5132,0.0852
162,0.16,271000,0.38,1880,86,48840,140,0.5133,0.0852
162,0.16,271000,0.38,1880,86,48840,150,0.5133,0.0852
162,0.16,271000,0.38,1880,86,48840,160,0.5134,0.0852
162,0.16,271000,0.38,1880,86,48840,170,0.5135,0.0852
162,0.16,271000,0.38,1880,86,48840,180,0.5135,0.0852
162,0.16,271000,0.38,1880,86,48840,190,0.5136,0.0852
162,0.16,271000,0.38,1880,86,48840,200,0.5136,0.0852
162,0.16,271000,0.38,1880,86,48840,210,0.5137,0.0852
162,0.16,271000,0.38,1880,86,48840,220,0.5138,0.0852
162,0.16,271000,0.38,1880,86,48840,230,0.5138,0.0852
162,0.16,271000,0.38,1880,86,48840,240,0.5139,0.0852
162,0.16,271000,0.38,1880,86,48840,250,0.5139,0.0852
162,0.16,271000,0.38,1880,86,48840,260,0.514,0.0852
162,0.16,271000,0.38,1880,86,48840,270,0.514,0.0852
162,0.16,271000,0.38,1880,86,48840,280,0.5141,0.0852
162,0.16,271000,0.38,1880,86,48840,290,0.5142,0.0852
162,0.16,271000,0.38,1880,86,48840,300,0.5142,0.0852
48,0.14,39000,0.38,1160,143,30525,10,0.2609,0.2622
48,0.14,39000,0.38,1160,143,30525,20,0.6121,0.3259
48,0.14,39000,0.38,1160,143,30525,30,0.6158,0.3259
48,0.14,39000,0.38,1160,143,30525,40,0.6185,0.3259
48,0.14,39000,0.38,1160,143,30525,50,0.6211,0.3259
48,0.14,39000,0.38,1160,143,30525,60,0.6236,0.3259
48,0.14,39000,0.38,1160,143,30525,70,0.626,0.3259
48,0.14,39000,0.38,1160,143,30525,80,0.6283,0.333
48,0.14,39000,0.38,1160,143,30525,90,0.6304,0.333
48,0.14,39000,0.38,1160,143,30525,100,0.6324,0.333
48,0.14,39000,0.38,1160,143,30525,110,0.6342,0.333
48,0.14,39000,0.38,1160,143,30525,120,0.6357,0.333
48,0.14,39000,0.38,1160,143,30525,130,0.637,0.333
48,0.14,39000,0.38,1160,143,30525,140,0.6381,0.333
48,0.14,39000,0.38,1160,143,30525,150,0.6389,0.333
48,0.14,39000,0.38,1160,143,30525,160,0.6396,0.333
48,0.14,39000,0.38,1160,143,30525,170,0.6401,0.3401
48,0.14,39000,0.38,1160,143,30525,180,0.6404,0.3401
48,0.14,39000,0.38,1160,143,30525,190,0.6406,0.3401
48,0.14,39000,0.38,1160,143,30525,200,0.6407,0.3401
48,0.14,39000,0.38,1160,143,30525,210,0.6408,0.3401
48,0.14,39000,0.38,1160,143,30525,220,0.6408,0.3401
48,0.14,39000,0.38,1160,143,30525,230,0.6407,0.3401
48,0.14,39000,0.38,1160,143,30525,240,0.6406,0.3401
48,0.14,39000,0.38,1160,143,30525,250,0.6405,0.3472
48,0.14,39000,0.38,1160,143,30525,260,0.6405,0.3472
48,0.14,39000,0.38,1160,143,30525,270,0.6405,0.3472
48,0.14,39000,0.38,1160,143,30525,280,0.6406,0.3472
48,0.14,39000,0.38,1160,143,30525,290,0.6401,0.3472
48,0.14,39000,0.38,1160,143,30525,300,0.6395,0.3472
143,0.22,68000,0.26,800,200,32560,10,0.3145,0.3188
143,0.22,68000,0.26,800,200,32560,20,0.5137,0.4118
143,0.22,68000,0.26,800,200,32560,30,0.5165,0.4118
143,0.22,68000,0.26,800,200,32560,40,0.5161,0.4118
143,0.22,68000,0.26,800,200,32560,50,0.5155,0.4118
143,0.22,68000,0.26,800,200,32560,60,0.5153,0.4118
143,0.22,68000,0.26,800,200,32560,70,0.5152,0.4251
143,0.22,68000,0.26,800,200,32560,80,0.5154,0.4251
143,0.22,68000,0.26,800,200,32560,90,0.516,0.4251
143,0.22,68000,0.26,800,200,32560,100,0.5155,0.4251
143,0.22,68000,0.26,800,200,32560,110,0.5147,0.4251
143,0.22,68000,0.26,800,200,32560,120,0.5142,0.4251
143,0.22,68000,0.26,800,200,32560,130,0.5136,0.4251
143,0.22,68000,0.26,800,200,32560,140,0.5131,0.4251
143,0.22,68000,0.26,800,200,32560,150,0.5124,0.4384
143,0.22,68000,0.26,800,200,32560,160,0.5117,0.4384
143,0.22,68000,0.26,800,200,32560,170,0.5111,0.4384
143,0.22,68000,0.26,800,200,32560,180,0.5108,0.4384
143,0.22,68000,0.26,800,200,32560,190,0.5104,0.4384
143,0.22,68000,0.26,800,200,32560,200,0.5099,0.4384
143,0.22,68000,0.26,800,200,32560,210,0.5095,0.4384
143,0.22,68000,0.26,800,200,32560,220,0.5091,0.4384
143,0.22,68000,0.26,800,200,32560,230,0.5088,0.4517
143,0.22,68000,0.26,800,200,32560,240,0.5084,0.4517
143,0.22,68000,0.26,800,200,32560,250,0.5083,0.4517
143,0.22,68000,0.26,800,200,32560,260,0.508,0.4517
143,0.22,68000,0.26,800,200,32560,270,0.5076,0.4517
143,0.22,68000,0.26,800,200,32560,280,0.5072,0.4517
143,0.22,68000,0.26,800,200,32560,290,0.5067,0.4517
143,0.22,68000,0.26,800,200,32560,300,0.5062,0.4517
200,0.1,271000,0.2,920,200,36630,10,0.3899,0.09
200,0.1,271000,0.2,920,200,36630,20,0.4676,0.0959
200,0.1,271000,0.2,920,200,36630,30,0.4677,0.0959
200,0.1,271000,0.2,920,200,36630,40,0.4677,0.0959
200,0.1,271000,0.2,920,200,36630,50,0.4678,0.0959
200,0.1,271000,0.2,920,200,36630,60,0.4678,0.0959
200,0.1,271000,0.2,920,200,36630,70,0.4679,0.0959
200,0.1,271000,0.2,920,200,36630,80,0.468,0.0959
200,0.1,271000,0.2,920,200,36630,90,0.468,0.0959
200,0.1,271000,0.2,920,200,36630,100,0.468,0.0959
200,0.1,271000,0.2,920,200,36630,110,0.468,0.0959
200,0.1,271000,0.2,920,200,36630,120,0.4678,0.0959
200,0.1,271000,0.2,920,200,36630,130,0.4677,0.0974
200,0.1,271000,0.2,920,200,36630,140,0.4676,0.0974
200,0.1,271000,0.2,920,200,36630,150,0.4674,0.0974
200,0.1,271000,0.2,920,200,36630,160,0.4673,0.0974
200,0.1,271000,0.2,920,200,36630,170,0.4672,0.0974
200,0.1,271000,0.2,920,200,36630,180,0.4671,0.0974
200,0.1,271000,0.2,920,200,36630,190,0.467,0.0974
200,0.1,271000,0.2,920,200,36630,200,0.4669,0.0974
200,0.1,271000,0.2,920,200,36630,210,0.4668,0.0974
200,0.1,271000,0.2,920,200,36630,220,0.4667,0.0974
200,0.1,271000,0.2,920,200,36630,230,0.4667,0.0974
200,0.1,271000,0.2,920,200,36630,240,0.4666,0.0974
200,0.1,271000,0.2,920,200,36630,250,0.4666,0.0974
200,0.1,271000,0.2,920,200,36630,260,0.4665,0.0974
200,0.1,271000,0.2,920,200,36630,270,0.4664,0.0974
200,0.1,271000,0.2,920,200,36630,280,0.4664,0.0974
200,0.1,271000,0.2,920,200,36630,290,0.4664,0.0974
200,0.1,271000,0.2,920,200,36630,300,0.4663,0.0974
10,0.28,300000,0.29,1640,48,38665,10,0.4021,0.0658
10,0.28,300000,0.29,1640,48,38665,20,0.4864,0.0829
10,0.28,300000,0.29,1640,48,38665,30,0.5855,0.0932
10,0.28,300000,0.29,1640,48,38665,40,0.6645,0.0991
10,0.28,300000,0.29,1640,48,38665,50,0.704,0.1
10,0.28,300000,0.29,1640,48,38665,60,0.7194,0.1009
10,0.28,300000,0.29,1640,48,38665,70,0.7264,0.1017
10,0.28,300000,0.29,1640,48,38665,80,0.732,0.1026
10,0.28,300000,0.29,1640,48,38665,90,0.7375,0.1034
10,0.28,300000,0.29,1640,48,38665,100,0.7425,0.1034
10,0.28,300000,0.29,1640,48,38665,110,0.7465,0.1034
10,0.28,300000,0.29,1640,48,38665,120,0.7497,0.1043
10,0.28,300000,0.29,1640,48,38665,130,0.7528,0.1043
10,0.28,300000,0.29,1640,48,38665,140,0.7556,0.1043
10,0.28,300000,0.29,1640,48,38665,150,0.7574,0.1043
10,0.28,300000,0.29,1640,48,38665,160,0.7587,0.1043
10,0.28,300000,0.29,1640,48,38665,170,0.7601,0.1043
10,0.28,300000,0.29,1640,48,38665,180,0.7611,0.1043
10,0.28,300000,0.29,1640,48,38665,190,0.7621,0.1043
10,0.28,300000,0.29,1640,48,38665,200,0.763,0.1043
10,0.28,300000,0.29,1640,48,38665,210,0.764,0.1043
10,0.28,300000,0.29,1640,48,38665,220,0.7649,0.1043
10,0.28,300000,0.29,1640,48,38665,230,0.7657,0.1043
10,0.28,300000,0.29,1640,48,38665,240,0.7665,0.1043
10,0.28,300000,0.29,1640,48,38665,250,0.7673,0.1043
10,0.28,300000,0.29,1640,48,38665,260,0.7681,0.1043
10,0.28,300000,0.29,1640,48,38665,270,0.7689,0.1043
10,0.28,300000,0.29,1640,48,38665,280,0.7697,0.1043
10,0.28,300000,0.29,1640,48,38665,290,0.7704,0.1043
10,0.28,300000,0.29,1640,48,38665,300,0.7711,0.1043
29,0.22,97000,0.35,1040,29,34595,10,0.2836,0.1805
29,0.22,97000,0.35,1040,29,34595,20,0.4383,0.2118
29,0.22,97000,0.35,1040,29,34595,30,0.4757,0.2165
29,0.22,97000,0.35,1040,29,34595,40,0.4966,0.2213
29,0.22,97000,0.35,1040,29,34595,50,0.5155,0.2228
29,0.22,97000,0.35,1040,29,34595,60,0.5278,0.226
29,0.22,97000,0.35,1040,29,34595,70,0.5355,0.226
29,0.22,97000,0.35,1040,29,34595,80,0.5413,0.2275
29,0.22,97000,0.35,1040,29,34595,90,0.5466,0.2275
29,0.22,97000,0.35,1040,29,34595,100,0.55,0.2291
29,0.22,97000,0.35,1040,29,34595,110,0.5528,0.2291
29,0.22,97000,0.35,1040,29,34595,120,0.5545,0.2291
29,0.22,97000,0.35,1040,29,34595,130,0.5554,0.2291
29,0.22,97000,0.35,1040,29,34595,140,0.5556,0.2291
29,0.22,97000,0.35,1040,29,34595,150,0.5556,0.2307
29,0.22,97000,0.35,1040,29,34595,160,0.5556,0.2307
29,0.22,97000,0.35,1040,29,34595,170,0.5555,0.2307
29,0.22,97000,0.35,1040,29,34595,180,0.5555,0.2307
29,0.22,97000,0.35,1040,29,34595,190,0.5555,0.2307
29,0.22,97000,0.35,1040,29,34595,200,0.5555,0.2307
29,0.22,97000,0.35,1040,29,34595,210,0.5555,0.2307
29,0.22,97000,0.35,1040,29,34595,220,0.5554,0.2307
29,0.22,97000,0.35,1040,29,34595,230,0.5554,0.2307
29,0.22,97000,0.35,1040,29,34595,240,0.5554,0.2307
29,0.22,97000,0.35,1040,29,34595,250,0.5554,0.2307
29,0.22,97000,0.35,1040,29,34595,260,0.5554,0.2307
29,0.22,97000,0.35,1040,29,34595,270,0.5553,0.2307
29,0.22,97000,0.35,1040,29,34595,280,0.5553,0.2307
29,0.22,97000,0.35,1040,29,34595,290,0.5553,0.2307
29,0.22,97000,0.35,1040,29,34595,300,0.5553,0.2307
162,0.28,184000,0.23,1280,67,30525,10,0.3781,0.1523
162,0.28,184000,0.23,1280,67,30525,20,0.4884,0.1736
162,0.28,184000,0.23,1280,67,30525,30,0.4871,0.1736
162,0.28,184000,0.23,1280,67,30525,40,0.4879,0.1736
162,0.28,184000,0.23,1280,67,30525,50,0.4882,0.1736
162,0.28,184000,0.23,1280,67,30525,60,0.4894,0.1771
162,0.28,184000,0.23,1280,67,30525,70,0.489,0.1771
162,0.28,184000,0.23,1280,67,30525,80,0.4899,0.1771
162,0.28,184000,0.23,1280,67,30525,90,0.4902,0.1771
162,0.28,184000,0.23,1280,67,30525,100,0.4903,0.1771
162,0.28,184000,0.23,1280,67,30525,110,0.4903,0.1771
162,0.28,184000,0.23,1280,67,30525,120,0.4903,0.1771
162,0.28,184000,0.23,1280,67,30525,130,0.4902,0.1771
162,0.28,184000,0.23,1280,67,30525,140,0.4902,0.1771
162,0.28,184000,0.23,1280,67,30525,150,0.4901,0.1771
162,0.28,184000,0.23,1280,67,30525,160,0.4901,0.1771
162,0.28,184000,0.23,1280,67,30525,170,0.49,0.1771
162,0.28,184000,0.23,1280,67,30525,180,0.4899,0.1771
162,0.28,184000,0.23,1280,67,30525,190,0.4898,0.1771
162,0.28,184000,0.23,1280,67,30525,200,0.4897,0.1771
162,0.28,184000,0.23,1280,67,30525,210,0.4896,0.1771
162,0.28,184000,0.23,1280,67,30525,220,0.4895,0.1771
162,0.28,184000,0.23,1280,67,30525,230,0.4894,0.1807
162,0.28,184000,0.23,1280,67,30525,240,0.4893,0.1807
162,0.28,184000,0.23,1280,67,30525,250,0.4892,0.1807
162,0.28,184000,0.23,1280,67,30525,260,0.489,0.1807
162,0.28,184000,0.23,1280,67,30525,270,0.4889,0.1807
162,0.28,184000,0.23,1280,67,30525,280,0.4888,0.1807
162,0.28,184000,0.23,1280,67,30525,290,0.4887,0.1807
162,0.28,184000,0.23,1280,67,30525,300,0.4885,0.1807
105,0.22,126000,0.5,1400,10,36630,10,0.2165,0.0882
105,0.22,126000,0.5,1400,10,36630,20,0.2586,0.0982
105,0.22,126000,0.5,1400,10,36630,30,0.3029,0.1007
105,0.22,126000,0.5,1400,10,36630,40,0.3362,0.1033
105,0.22,126000,0.5,1400,10,36630,50,0.3613,0.1048
105,0.22,126000,0.5,1400,10,36630,60,0.3813,0.1059
105,0.22,126000,0.5,1400,10,36630,70,0.3972,0.1074
105,0.22,126000,0.5,1400,10,36630,80,0.412,0.1092
105,0.22,126000,0.5,1400,10,36630,90,0.4259,0.1103
105,0.22,126000,0.5,1400,10,36630,100,0.4381,0.1114
105,0.22,126000,0.5,1400,10,36630,110,0.4489,0.1122
105,0.22,126000,0.5,1400,10,36630,120,0.4583,0.1129
105,0.22,126000,0.5,1400,10,36630,130,0.4668,0.1133
105,0.22,126000,0.5,1400,10,36630,140,0.4746,0.1137
105,0.22,126000,0.5,1400,10,36630,150,0.4812,0.1144
105,0.22,126000,0.5,1400,10,36630,160,0.4874,0.1148
105,0.22,126000,0.5,1400,10,36630,170,0.4928,0.1159
105,0.22,126000,0.5,1400,10,36630,180,0.4977,0.1162
105,0.22,126000,0.5,1400,10,36630,190,0.5022,0.117
105,0.22,126000,0.5,1400,10,36630,200,0.5064,0.1177
105,0.22,126000,0.5,1400,10,36630,210,0.5103,0.1181
105,0.22,126000,0.5,1400,10,36630,220,0.5138,0.1185
105,0.22,126000,0.5,1400,10,36630,230,0.5169,0.1188
105,0.22,126000,0.5,1400,10,36630,240,0.5197,0.1192
105,0.22,126000,0.5,1400,10,36630,250,0.5221,0.1192
105,0.22,126000,0.5,1400,10,36630,260,0.524,0.1196
105,0.22,126000,0.5,1400,10,36630,270,0.5251,0.1196
105,0.22,126000,0.5,1400,10,36630,280,0.5253,0.1196
105,0.22,126000,0.5,1400,10,36630,290,0.5253,0.1196
105,0.22,126000,0.5,1400,10,36630,300,0.5253,0.1196
143,0.2,271000,0.2,1760,67,30525,10,0.3647,0.0797
143,0.2,271000,0.2,1760,67,30525,20,0.456,0.0921
143,0.2,271000,0.2,1760,67,30525,30,0.4588,0.0939
143,0.2,271000,0.2,1760,67,30525,40,0.4617,0.0939
143,0.2,271000,0.2,1760,67,30525,50,0.4636,0.0939
143,0.2,271000,0.2,1760,67,30525,60,0.4645,0.0939
143,0.2,271000,0.2,1760,67,30525,70,0.465,0.0939
143,0.2,271000,0.2,1760,67,30525,80,0.4653,0.0939
143,0.2,271000,0.2,1760,67,30525,90,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,100,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,110,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,120,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,130,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,140,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,150,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,160,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,170,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,180,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,190,0.4654,0.0939
143,0.2,271000,0.2,1760,67,30525,200,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,210,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,220,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,230,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,240,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,250,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,260,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,270,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,280,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,290,0.4655,0.0939
143,0.2,271000,0.2,1760,67,30525,300,0.4655,0.0939
29,0.2,10000,0.41,1760,124,36630,10,0.2286,0.2716
29,0.2,10000,0.41,1760,124,36630,20,0.5801,0.3307
29,0.2,10000,0.41,1760,124,36630,30,0.6129,0.3307
29,0.2,10000,0.41,1760,124,36630,40,0.6151,0.3307
29,0.2,10000,0.41,1760,124,36630,50,0.6164,0.3307
29,0.2,10000,0.41,1760,124,36630,60,0.6175,0.3425
29,0.2,10000,0.41,1760,124,36630,70,0.6186,0.3425
29,0.2,10000,0.41,1760,124,36630,80,0.6196,0.3425
29,0.2,10000,0.41,1760,124,36630,90,0.6206,0.3425
29,0.2,10000,0.41,1760,124,36630,100,0.6216,0.3425
29,0.2,10000,0.41,1760,124,36630,110,0.6227,0.3425
29,0.2,10000,0.41,1760,124,36630,120,0.6237,0.3425
29,0.2,10000,0.41,1760,124,36630,130,0.6247,0.3425
29,0.2,10000,0.41,1760,124,36630,140,0.6257,0.3425
